"year","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2028,"a2",147.375624898549,283.911401784469,211.995098899801,23465990.5660974,31673241.7443259,27516729.0585978,5341430582.55198,6339286364.71965,5833928343.25328,1185.99282601747,2283.44355852534,1697.64975114372,2421.02375522784,4663.97512189276,3482.5648459954,19482.9830733179,37511.4344907267,27888.2642798282,5986222.08318813,8079908.60824641,7019573.73943821,5746773.1998606,7756712.26391656,6738790.78986068,1030378.47606876,1390754.26919441,1208244.1299008,2339199.74181517,5345130.44737953,3436473.47712501,142394.729902224,325375.551621833,209189.366706948,1.46782950590188e-09,3.81449857154185e-09,2.41845133929683e-09
2028,"a3",0,53.6507313809661,10.4945260508736,21427954.7550762,29345514.7449014,25403635.2046026,6991064576.274,7965203457.99545,7480213368.59897,0,279.584647658547,54.7228455078411,0,881.351276699117,172.399587017951,0,4592.89705502046,898.963509191881,5609412.23954874,7682071.92274905,6650166.28392739,5104565.13798935,6990685.44970164,6051651.31837392,965520.081732326,1322276.62970318,1144659.871621,25005180.4876357,Inf,136692697.52296,1522147.02235316,Inf,8320931.04126471,0,4.98420575488028e-10,8.22879356266613e-11
2028,"a4",0,36.9088393173225,7.2414687295521,23282360.4483858,31885117.3452455,27602101.9408186,7185392019.84289,8231334263.56097,7710595761.27682,0,296.241080485567,57.9759028291625,0,606.322631891379,118.959752191407,0,4866.52181202713,952.403344018424,5939377.66540455,8133958.50644017,7041352.53592312,5701802.55878836,7808600.16618257,6759698.43448619,1022315.38065776,1400057.60792101,1211992.80524577,24255218.1083912,Inf,132996562.106115,1476494.36237703,Inf,8095935.20403228,0,4.98774614402954e-10,8.23363161173721e-11
2028,"a5",213.824212717256,410.02432761486,307.278670023839,10815340.8395659,14596257.8582512,12681055.3806662,3819051498.17185,4284237525.33133,4048600131.71734,1119.17233192996,2155.40145281312,1602.36618001968,3512.61274574899,6735.70434771855,5047.84261382869,18385.2845656218,35408.0135226252,26322.986511995,2831241.05747799,3821009.91053696,3319648.00541,2576429.36230498,3477119.01858864,3020879.6849231,487327.3670184,657691.330851175,571394.412931196,1771851.59320896,3828040.95768108,2526638.53131723,107858.394702982,233025.358407686,153804.741337859,2.92899615058231e-09,7.61292100904014e-09,4.82691591821881e-09
2028,"a6",147.375624898549,283.911401784469,211.995098899801,11751315.8244498,15859438.781617,13778491.9565723,3917134472.52483,4416609163.58086,4163603038.06316,1185.99282601747,2283.44355852534,1697.64975114372,2421.02375522784,4663.97512189276,3482.5648459954,19482.9830733179,37511.4344907267,27888.2642798282,2997784.64909435,4045775.19939208,3514921.41749294,2877873.26313057,3883944.1914164,3374324.56079322,515993.682725364,696379.056195362,605005.848985972,1715450.53430378,3723976.28947869,2452568.93258347,104425.077998369,226690.602099298,149295.882894896,2.93143530613286e-09,7.61710338070877e-09,4.82983699918558e-09
2028,"a7",0,53.6507313809661,10.4945260508736,2178791.94312497,14447347.2575224,7749377.90255296,4622739238.69454,6132203867.9065,5308117610.82232,0,279.584647658547,54.7228455078411,0,881.351276699117,172.399587017951,0,4592.89705502046,898.963509191881,570364.383017007,3782028.07788545,2028632.9587835,519031.588545476,3441645.55087576,1846055.99249298,98173.9694268023,650981.582906033,349178.44803061,16534310.0109711,Inf,97000029.1754151,1006497.46408783,Inf,5904708.65229449,0,4.90186021398553e-09,2.69752323952463e-10
2028,"a8",0,36.9088393173225,7.2414687295521,2367347.69798118,15697641.2456234,8420020.09245668,4642498430.51734,6263225054.52914,5378395750.48918,0,296.241080485567,57.9759028291625,0,606.322631891379,118.959752191407,0,4866.52181202713,952.403344018424,603915.229076831,4004500.31776106,2147964.30930017,579758.619913758,3844320.30505062,2062045.73692817,103948.908804849,689274.617194623,369718.356738292,15671352.6122301,Inf,92769504.018552,953966.428146662,Inf,5647182.76586094,0,4.90534211131607e-09,2.69910922533213e-10
2029,"a1",214.134258753988,410.618864669974,307.724225429388,21628274.5990564,29192782.9749472,25361783.4913297,5000736450.98238,5903931168.97334,5446513670.53321,1120.79513667002,2158.52679427713,1604.6896179372,3413.74212405436,6546.11234751412,4905.75939157486,17867.7881472547,34411.372969467,25582.0650869247,5661851.98928178,7642089.78401758,6639210.33804443,5152285.31024642,6954301.703456,6041681.40762043,974546.273655127,1315394.70407403,1142774.0794359,2316735.87015031,5267627.39755854,3394122.83201197,145322.200756695,330423.168235316,212903.59679825,1.46660817701201e-09,3.81240413624967e-09,2.4169886721948e-09
2029,"a2",147.492939860441,284.097760798016,212.096847557888,23619914.2988155,31881000.4401486,27697223.363183,5198771962.75819,6171229778.0291,5678734403.17879,1187.91017244555,2287.00568218893,1700.3169958087,2351.34193254271,4529.10477300093,3381.26158373998,18937.7403637638,36459.5916630487,27106.5628947596,5994902.10629836,8091624.47719509,7029752.12263528,5815055.04310941,7848875.74287923,6818859.55895622,1031872.52504661,1392770.8631372,1209996.0841086,2273178.41982026,5195030.66913249,3339809.23391164,142589.966744665,325869.383542577,209496.660466556,1.46807377899639e-09,3.81491747761179e-09,2.41874388477199e-09
2029,"a3",0,68.7843875501262,6.13188471814232,21464648.3777534,29386018.9393441,25439937.9655185,6794956250.96517,7740759956.23706,7269601843.21504,0,362.614386498422,31.9835844363116,0,1096.56512985581,97.7549005188211,0,5780.82186932984,509.884359951593,5619017.89993545,7692675.11501155,6659669.62448127,5113306.28894126,7000334.35466051,6060299.35827796,967173.456026389,1324101.70417136,1146295.63411384,18738793.8922681,Inf,227291655.120485,1175430.83052184,Inf,14257354.0477006,0,6.4533410100471e-10,4.80257824183025e-11
2029,"a4",0,47.1801086012237,4.22705415680449,23441220.5566719,32092030.5386247,27782574.6922478,6991493547.8775,8009827896.58773,7502538183.6278,0,384.217899799396,33.8884149976494,0,752.148325478801,67.3879692101056,0,6125.22646769833,540.251291260308,5949548.36463754,8145185.41589458,7051414.89650958,5771061.91369841,7900829.85341775,6839872.4496143,1024066.01226324,1401990.03971086,1213724.78906171,18196688.7839631,Inf,221389468.470219,1141426.1308945,Inf,13887126.7963576,0,6.45793388424372e-10,4.80590285708816e-11
2029,"a5",214.134258753988,410.618864669974,307.724225429388,10831023.0858222,14617422.4348826,12699442.9133483,3711555442.64955,4163647729.72737,3934642897.29361,1120.79513667002,2158.52679427713,1604.6896179372,3413.74212405436,6546.11234751412,4905.75939157486,17867.7881472547,34411.372969467,25582.0650869247,2835346.35754509,3826550.37562372,3324461.49564092,2580165.18536603,3482160.84181759,3025259.96103324,488033.991792448,658644.983404233,572222.934937194,1719485.46225599,3714905.2431633,2451965.07368916,107858.39454714,233025.358002528,153804.741092018,2.92899616273137e-09,7.61292104060978e-09,4.82691593823929e-09
2029,"a6",147.492939860441,284.097760798016,212.096847557888,11828397.8633587,15963467.8023079,13868871.1335797,3810727810.28492,4297489600.44513,4050923124.13715,1187.91017244555,2287.00568218893,1700.3169958087,2351.34193254271,4529.10477300093,3381.26158373998,18937.7403637638,36459.5916630487,27106.5628947596,3002131.43740068,4051641.57418982,3520018.05420803,2912067.49427866,3930092.32696413,3414417.51258179,516741.873662592,697388.805957424,605883.107580558,1666252.00801321,3617689.03081105,2382451.70407796,104519.212543651,226927.263649052,149444.366660013,2.93192314940417e-09,7.61793988663294e-09,4.83042123541395e-09
2029,"a7",0,68.7843875501262,6.13188471814232,2150947.72007473,14125115.1275435,5117560.1097808,4488919751.0294,5918623337.48247,4843130296.85269,0,362.614386498422,31.9835844363116,0,1096.56512985581,97.7549005188211,0,5780.82186932984,509.884359951593,563075.319391291,3697674.11715798,1339675.42140859,512398.540646074,3364883.44661376,1219104.63348181,96919.3393502259,636462.157415817,230591.631909953,12379320.6176307,Inf,151425500.99401,776519.299936464,Inf,9498487.65181282,0,6.43989132555879e-09,2.38741294534484e-10
2029,"a8",0,47.1801086012237,4.22705415680449,2349017.74419002,15425826.3758143,5588810.6403704,4508614527.44798,6047957482.48622,4889988340.50949,0,384.217899799396,33.8884149976494,0,752.148325478801,67.3879692101056,0,6125.22646769833,540.251291260308,596197.397002543,3915184.35934374,1418479.85796203,578311.475092467,3797728.82856343,1375925.46222317,102620.476959063,673901.107852041,244155.845551715,11734524.9396293,Inf,144296755.715742,736073.115210413,Inf,9051321.89337675,0,6.44447462754952e-09,2.38906564710322e-10
2030,"a1",214.444752873833,411.214260958823,308.17042475819,21659635.5918939,29235112.5030732,25398558.0711464,4859979113.01713,5737751319.65695,5293208898.22386,1122.42028671145,2161.65665253078,1607.01641372151,3317.65442203882,6361.85680923663,4767.67539769142,17364.8577439672,33442.7849415264,24861.9984393318,5670061.67327064,7653170.81232283,6648837.19139959,5159756.12267629,6964385.43921377,6050441.84417363,975959.365511709,1317302.02607107,1144431.10156965,2248265.98031989,5111945.48743219,3293811.34693323,145322.200932567,330423.168692546,212903.597075687,1.46660817357451e-09,3.81240412731504e-09,2.41698866652987e-09
2030,"a2",147.658544198092,284.349641705101,212.301415766476,23714199.1158555,32008261.4562443,27807783.7828536,5056176416.51595,6002568805.44763,5523274108.00893,1189.73160825277,2290.44757685417,1702.88542271323,2284.41132527421,4399.14632354334,3284.49505704225,18406.2248120448,35435.2971101563,26345.178779981,6003594.7128748,8103357.33069476,7039945.26148192,5853504.84505293,7900773.39742739,6863946.62994487,1033368.73995357,1394790.38054584,1211750.57813258,2207505.84628546,5045313.3831276,3243479.58725763,142687.569425424,326116.238758511,209650.280005157,1.46819590905387e-09,3.81512691378429e-09,2.41889014681737e-09
2030,"a3",0,84.4177853661876,6.67562926168454,21495310.5628913,29424943.3979008,25476881.1718797,6603642948.94228,7522451281.80885,7064988427.29579,0,442.047689791394,34.7991369011848,0,1306.01954659918,103.278026825631,0,6838.87786077612,538.374144744287,5627044.64997154,7702864.76384839,6669340.62091093,5120610.6314741,7009606.93510203,6069099.96502894,968555.060376351,1325855.5974774,1147960.25437429,14938756.8387895,Inf,203021944.117679,965603.288050659,Inf,13122822.6620197,0,7.85577007628028e-10,5.21777772034559e-11
2030,"a4",0,58.4798756540599,4.60146582919443,23534286.7419398,32216099.1005659,27893536.3615745,6798351763.52119,7788988293.74427,7295763103.36437,0,468.504062308327,36.8733003336749,0,904.736606813223,71.1888411887097,0,7248.18188941583,570.463330381208,5958047.27644045,8155974.45583947,7061654.77508216,5809096.09452944,7952075.09444348,6885113.4057051,1025528.88745731,1403847.10321137,1215487.32816102,14510763.7488256,Inf,197860322.708934,937938.902091917,Inf,12789188.5679821,0,7.86338275899395e-10,5.22162319004697e-11
2030,"a5",214.444752873833,411.214260958823,308.17042475819,10846728.0665872,14638617.6937648,12717857.1024017,3607085095.91912,4046452196.42081,3823893236.44041,1122.42028671145,2161.65665253078,1607.01641372151,3317.65442203882,6361.85680923663,4767.67539769142,17364.8577439672,33442.7849415264,24861.9984393318,2839457.60905424,3832098.87271331,3329281.96397951,2583906.42423936,3487209.97416911,3029646.58722135,488741.640958461,659600.018465778,573052.658049972,1668666.98820837,3605113.20432064,2379498.55632468,107858.394635076,233025.358231143,153804.741230737,2.92899615587612e-09,7.61292102279626e-09,4.82691592694251e-09
2030,"a6",147.658544198092,284.349641705101,212.301415766476,11875613.8825739,16027189.9911716,13924232.2140555,3705336924.27609,4179051718.06473,3939094125.17135,1189.73160825277,2290.44757685417,1702.88542271323,2284.41132527421,4399.14632354334,3284.49505704225,18406.2248120448,35435.2971101563,26345.178779981,3006484.5272339,4057516.45346115,3525122.07950771,2931322.41405305,3956078.54212462,3436994.02752002,517491.149250135,698400.019552001,606761.637935265,1617734.87493008,3512600.39581705,2313187.99998602,104566.272232951,227045.565331247,149518.595340282,2.93216705809758e-09,7.6183581059753e-09,4.83071333220617e-09
2030,"a7",0,84.4177853661876,6.67562926168454,2153630.60461634,13928917.3218967,4181537.72073744,4362518159.55221,5726923269.20155,4597492211.35762,0,442.047689791394,34.7991369011848,0,1306.01954659918,103.278026825631,0,6838.87786077612,538.374144744287,563777.645187524,3646313.43505148,1094643.382392,513037.657120646,3318145.22589685,996125.477976719,97040.2271779025,627621.700008236,188415.492194223,9868885.77929433,Inf,132115121.832263,637899.703483975,Inf,8539585.81822554,0,7.8408162076799e-09,3.1790387135162e-10
2030,"a8",0,58.4798756540599,4.60146582919443,2357917.09251958,15250169.7195389,4578184.96988654,4382026175.53731,5853094183.18668,4635369414.86858,0,468.504062308327,36.8733003336749,0,904.736606813223,71.1888411887097,0,7248.18188941583,570.463330381208,596941.036080907,3860802.46064275,1159034.16959153,582017.510178885,3764282.39912668,1130058.31535174,102748.475835426,664540.623538133,199498.756440942,9353229.83955998,Inf,125710727.624651,604569.013635844,Inf,8125622.04790801,0,7.84841439925446e-09,3.18138164525986e-10
2031,"a1",214.75569719039,411.810520534395,308.61727104762,21691042.0588848,29277503.409979,25435385.9749413,4723183717.01439,5576248987.91063,5144219244.54907,1124.04779311701,2164.79104887969,1609.34658321162,3224.27133131831,6182.78757055362,4633.4780981683,16876.0834836701,32501.4600707396,24162.1997380775,5678283.26148816,7664267.90837146,6658478.00391133,5167237.76795423,6974483.79661803,6059214.98355931,977374.50638365,1319212.11372844,1146090.52642324,2181819.68160793,4960864.67324273,3196464.51436411,145322.201117561,330423.169173488,212903.597367512,1.46660816995873e-09,3.81240411791705e-09,2.41698866057116e-09
2031,"a2",147.87264869118,284.761947922988,212.609252249975,23748584.6995181,32054673.4285418,27848105.0634174,4913858592.10396,5833612571.01915,5367808735.10747,1191.45671589404,2293.76871969795,1705.35460200926,2220.11126176731,4275.32213091638,3192.04531367978,17888.1388564892,34437.888355717,25603.6325225661,6012299.92392864,8115107.19709919,7050153.180612,5861992.42583043,7912229.51717171,6873899.3510967,1034867.12440622,1396812.8263007,1213507.61621284,2142264.19163612,4896201.84535342,3147620.28306786,142687.569613664,326116.239247714,209650.280302082,1.46819590543418e-09,3.81512690437959e-09,2.41889014085397e-09
2031,"a3",0,77.2093831519795,4.09679813444765,21526234.3148976,29467413.520573,25513513.1721305,6417740596.99146,7310692380.01848,6866093124.08812,0,399.49029442146,21.3440301299546,0,1159.19625817889,61.5079783582524,0,5997.81575201286,320.452241049493,5635139.87300984,7713982.59700865,6678930.14977238,5127977.28443896,7019724.16327787,6077826.43629287,969948.45064182,1327769.25451011,1149610.85202957,16064822.3163609,Inf,321686817.451224,1070012.96177491,Inf,21426260.2801635,0,7.08927024748516e-10,3.19572590988723e-11
2031,"a4",0,53.199319425658,2.82533266285654,23568143.8218235,32262597.8027832,27933643.1558127,6606966731.35602,7569725365.93934,7090369390.94454,0,423.272024678672,22.6154956015457,0,798.717066480089,42.4186143858595,0,6354.86682018311,339.541605021886,5966618.68906925,8167746.27918563,7071808.39387664,5817453.22184252,7963552.62220599,6895013.18402972,1027004.24185604,1405873.32830483,1217235.01979602,15609268.6172012,Inf,313518196.367093,1039670.36891666,Inf,20882181.4059797,0,7.09400159011501e-10,3.19797912244456e-11
2031,"a5",214.75569719039,411.810520534395,308.61727104762,10862455.8199296,14659843.6862525,12736297.9924462,3505555309.53225,3932555403.37911,3716260881.80596,1124.04779311701,2164.79104887969,1609.34658321162,3224.27133131831,6182.78757055362,4633.4780981683,16876.0834836701,32501.4600707396,24162.1997380775,2843574.8219711,3837655.41524934,3334109.42210634,2587653.0879937,3492266.4278769,3034039.57411677,489450.316231776,660556.438349793,573883.584280053,1619350.42707536,3498566.01068007,2309173.7482611,107858.394727572,233025.358471614,153804.741376649,2.92899614866537e-09,7.61292100405893e-09,4.82691591505988e-09
2031,"a6",147.87264869118,284.761947922988,212.609252249975,11892833.5201262,16050429.4131899,13944422.3477506,3601041612.17314,4061422603.77089,3828219174.18401,1191.45671589404,2293.76871969795,1705.35460200926,2220.11126176731,4275.32213091638,3192.04531367978,17888.1388564892,34437.888355717,25603.6325225661,3010843.92914587,4063399.85144048,3530233.50575965,2935572.83091723,3961814.85515447,3441977.66811566,518241.511304234,699412.699429192,607641.44217888,1569923.58525464,3408787.36893374,2244822.96507341,104566.27232707,227045.565575848,149518.595488744,2.93216705087901e-09,7.61835808722459e-09,4.83071332031419e-09
2031,"a7",0,77.2093831519795,4.09679813444765,2154038.45077692,13677147.5197077,3755735.06064727,4239419671.34703,5535144213.33479,4419523634.0721,0,399.49029442146,21.3440301299546,0,1159.19625817889,61.5079783582524,0,5997.81575201286,320.452241049493,563884.411198146,3580405.10987112,983176.717446931,513134.814190313,3258168.64998272,894690.812876707,97058.6042774808,616277.229536566,169229.292490553,10612071.7588059,Inf,207061347.232155,706827.259560997,Inf,13791520.4449749,0,7.08461320242246e-09,2.17092509934326e-10
2031,"a8",0,53.199319425658,2.82533266285654,2358363.62565813,14974517.8418727,4111992.0359104,4258354723.49552,5655373033.50038,4452538383.27661,0,423.272024678672,22.6154956015457,0,798.717066480089,42.4186143858595,0,6354.86682018311,339.541605021886,597054.082445096,3791017.17515765,1041010.64200263,582127.730383968,3696241.74577871,1014985.37595257,102767.933940862,652528.831274011,179183.956754703,10060562.6528903,Inf,196879982.721771,670093.464424928,Inf,13113380.8564921,0,7.08934143696431e-09,2.17245575492287e-10
2032,"a1",215.067093817258,412.407647449679,309.064767335051,21722494.0758329,29319955.7979586,25472267.2915877,4590238761.08053,5419292530.67714,4999423266.8215,1125.67766694944,2167.93000462948,1611.68014224651,3133.51674562611,6008.75869186148,4503.05812357477,16401.0670203251,31586.6311869354,23482.0986543561,5686516.77377825,7675381.09894204,6668132.79884496,5174730.2641382,6984596.80003726,6068000.84694891,978791.699686581,1321124.9716554,1147752.35800119,2117337.16092234,4814248.9540219,3101994.70463962,145322.200836001,330423.168441496,212903.596923356,1.46660817546193e-09,3.81240413222075e-09,2.4169886696403e-09
2032,"a2",148.087064628037,285.174853895699,212.917536523025,23783020.1538608,32101152.7138105,27888484.8234045,4775546649.41428,5669412018.61399,5216719312.40442,1193.1843329363,2297.09469359049,1707.82737305854,2157.62108738428,4154.98328569475,3102.19780390606,17384.6357502349,33468.5542120673,24882.9589740248,6021017.76047109,8126874.10476216,7060375.90465937,5870492.31645931,7923702.25214311,6883866.50704288,1036367.68202109,1398838.20528219,1215267.20258949,2078950.71227988,4751497.20132693,3054594.03842546,142687.569327163,326116.23850315,209650.279850163,1.46819591094333e-09,3.8151269186935e-09,2.41889014993024e-09
2032,"a3",0,32.2597404400651,2.09108279028837,21557447.3604453,29510141.2781054,25550270.0105147,6237098412.25835,7104915995.55501,6672805071.98793,0,169.933753296191,10.8947732268543,0,470.022796534317,30.4669711370479,0,2475.92624305959,158.736298241677,5643310.82734171,7725167.87384957,6688552.35877348,5135412.85288095,7029902.76520311,6086582.64648387,971354.876156191,1329694.52028636,1151267.07475389,36703116.8986613,Inf,612477647.129014,2519097.01661829,Inf,42037046.0058765,0,3.01124213241747e-10,1.62886864637659e-11
2032,"a4",0,22.1132223783593,1.44225171598535,23602317.6367056,32309378.5782767,27973886.6299291,6420998338.03503,7356657897.08741,6890766534.67619,0,180.080271357896,11.5436043011574,0,322.188538434524,21.0135350007943,0,2623.76050115939,168.189734377931,5975270.28777357,8179589.51348778,7081996.61517192,5825888.53057923,7975099.77565059,6904946.69979263,1028493.39828303,1407911.84500908,1218988.66738647,35656311.9858575,Inf,596933709.342871,2447250.17210897,Inf,40970196.9038865,0,3.01375942317407e-10,1.62999291420547e-11
2032,"a5",215.067093817258,412.407647449679,309.064767335051,10878206.3839183,14681100.4637002,12754765.6281017,3406883330.22798,3821864515.72549,3611658105.29934,1125.67766694944,2167.93000462948,1611.68014224651,3133.51674562611,6008.75869186148,4503.05812357477,16401.0670203251,31586.6311869354,23482.0986543561,2847698.00626134,3843220.01667544,3338943.88170201,2591405.18569782,3497330.21517465,3038438.93234883,490160.019327734,661514.24537026,574715.715637958,1571491.38715401,3395167.75355655,2240927.34695178,107858.394586793,233025.358105618,153804.741154571,2.92899615964011e-09,7.61292103257707e-09,4.8269159331452e-09
2032,"a6",148.087064628037,285.174853895699,212.917536523025,11910078.1320695,16073702.5403308,13964641.7640596,3499681949.33798,3947104449.77021,3720465071.77769,1193.1843329363,2297.09469359049,1707.82737305854,2157.62108738428,4154.98328569475,3102.19780390606,17384.6357502349,33468.5542120673,24882.9589740248,3015209.65368848,4069291.78236223,3535352.34533154,2939829.41234627,3967559.48780317,3446968.53669825,518992.96164113,700426.848039099,608522.522440191,1523525.32923568,3308042.47157418,2178478.41677039,104566.27218382,227045.565203566,149518.595262785,2.93216706186564e-09,7.6183581157631e-09,4.83071333841374e-09
2032,"a7",0,32.2597404400651,2.09108279028837,2155744.73604453,12620872.0249875,3019251.95011295,4119936748.84277,5261917260.95767,4214164786.71658,0,169.933753296191,10.8947732268543,0,470.022796534317,30.4669711370479,0,2475.92624305959,158.736298241677,564331.08273417,3303893.2002585,790380.091652605,513541.285288095,3006542.81223523,719245.88340387,97135.4876156191,568682.617094494,136044.173275705,24244369.7554412,Inf,386806104.08018,1663998.17457874,Inf,26548211.3001053,0,3.01124213241747e-09,1.3784220202301e-10
2032,"a8",0,22.1132223783593,1.44225171598535,2360231.76367056,13818047.4434341,3305648.5009706,4138326741.42044,5369582022.45864,4239921092.65778,0,180.080271357896,11.5436043011574,0,322.188538434524,21.0135350007943,0,2623.76050115939,168.189734377931,597527.028777357,3498239.85909723,836873.038220405,582588.853057923,3410783.8626198,815951.212264895,102849.339828303,602134.535747111,144046.771703687,22980455.9389841,Inf,367296121.908188,1577250.18712333,Inf,25209155.055388,0,3.01375942317407e-09,1.37937342630904e-10
2033,"a1",215.378940640837,413.005637651687,309.51291058311,21753991.6876878,29362469.7277242,25509202.073824,4461035834.71752,5266753962.04138,4858702892.97853,1127.30989714598,2171.07349847452,1614.0170749872,3045.31663918213,5839.62822304937,4376.3090942686,15939.4208973207,30697.5520917676,22821.1404502127,5694762.2219078,7686510.3999278,6677801.59000628,5182233.6219361,6994724.4639343,6076799.44690571,980210.947445881,1323040.60258757,1149416.59867983,2054760.39288951,4671966.40016667,3010316.90945219,145322.200981422,330423.168819557,212903.597152755,1.46660817261962e-09,3.81240412483314e-09,2.41698866495625e-09
2033,"a2",148.301790553318,285.58835682064,213.22626649315,23817505.5280968,32147699.3785216,27928923.1205557,4641127802.50282,5509833256.55518,5069882637.09454,1194.91444765338,2300.42547595679,1710.30371907716,2096.88983077341,4038.0316311096,3014.87924181549,16895.3048009745,32526.5040225635,24182.5703026658,6029748.2349612,8138658.07051179,7070613.44824194,5879004.52908717,7935191.618749,6893848.11203589,1037870.4149427,1400866.52038684,1217029.33977864,2017508.43529174,4611069.2421333,2964317.14469413,142687.569475136,326116.238887704,209650.280083571,1.46819590809795e-09,3.81512691130061e-09,2.41889014524251e-09
2033,"a3",0,3.25998181718357,0.114451069618673,21582219.0500984,29552930.97686,25587085.5385987,6060853881.49978,6904931639.66304,6484958874.68198,0,16.8186239836971,0.596765879104991,0,46.0939999136478,1.61826288886413,0,237.804287240463,8.43787724058476,5649795.562853,7736369.36567016,6698189.93157034,5141313.96219623,7040096.12275984,6095352.83772901,972471.061256072,1331622.57706598,1152925.94197155,360365621.312112,Inf,10866839244.2408,25486730.9241198,Inf,768553356.463924,0,2.9768553209745e-11,8.90936036752668e-13
2033,"a4",0,2.25579465468861,0.0788784087329499,23629439.089344,32356227.1705381,28014194.3608619,6239523817.28474,7149587681.17739,6696783382.60183,0,17.8222790236318,0.632338539990714,0,31.8954535483438,1.11528884798088,0,251.995309742561,8.94085128146802,5982136.47831494,8191449.91659193,7092201.10401566,5832583.06635706,7986663.66867713,6914896.07641527,1029675.24132996,1409953.31689339,1220745.1150287,350096854.000059,Inf,10590503281.2015,24760475.99322,Inf,749009593.357454,0,2.9792498195648e-11,8.91597024275974e-13
2033,"a5",215.378940640837,413.005637651687,309.51291058311,10893979.7808609,14702388.0562564,12773260.0355541,3310988688.59452,3714289265.60737,3509999602.41465,1127.30989714598,2171.07349847452,1614.0170749872,3045.31663918213,5839.62822304937,4376.3090942686,15939.4208973207,30697.5520917676,22821.1404502127,2851827.16776464,3848792.68488388,3343785.34962148,2595162.72266583,3502401.34324433,3042844.66815555,490870.751251489,662473.440885637,575549.053303598,1525046.79870163,3294825.38475964,2174697.93647784,107858.394659503,233025.358294649,153804.741269271,2.92899615397185e-09,7.61292101784795e-09,4.82691592380445e-09
2033,"a6",148.301790553318,285.58835682064,213.22626649315,11927347.7428274,16097009.4056026,13984890.4916522,3401175275.21802,3836004031.07237,3615743944.32034,1194.91444765338,2300.42547595679,1710.30371907716,2096.88983077341,4038.0316311096,3014.87924181549,16895.3048009745,32526.5040225635,24182.5703026658,3019581.70704492,4075192.25458293,3540478.60548157,2944092.16436879,3973312.44821835,3451966.64034453,519745.501325106,701442.466820086,609404.879968516,1478498.3520509,3210275.04404661,2114094.65113677,104566.272257806,227045.565395843,149518.595379489,2.93216705619124e-09,7.61835810102345e-09,4.83071332906564e-09
2033,"a7",0,3.25998181718357,0.114451069618673,2158870.56546629,12335702.7316308,2962111.10803097,4003971560.87712,5081671741.10556,4089032654.8752,0,16.8186239836971,0.596765879104991,0,46.0939999136478,1.61826288886413,0,237.804287240463,8.43787724058476,565149.362687509,3229241.55278294,775421.75602905,514285.920045634,2938609.81303248,705633.797986436,97276.3340525876,555833.202272764,133469.4697565,238067725.68067,Inf,6851988020.84293,16837255.5740696,Inf,484604425.768088,0,2.97596088646687e-10,7.69601670916535e-12
2033,"a8",0,2.25579465468861,0.0788784087329499,2363654.09924011,13505827.906051,3243087.46198032,4021843924.43735,5183793733.74249,4113554702.41031,0,17.8222790236318,0.632338539990714,0,31.8954535483438,1.11528884798088,0,251.995309742561,8.94085128146802,598393.442845598,3419196.93824076,821034.800501347,583433.606774458,3333717.01478474,800508.930488814,102998.471349799,588529.272994692,141320.615036294,225663840.135401,Inf,6505304425.17503,15959995.1623944,Inf,460085351.261418,0,2.97835466559924e-10,7.70172640190879e-12
2034,"a1",215.691239774728,413.604495193408,309.961703829169,21785534.9853474,29405045.3219457,25546190.4282249,4335469627.42761,5118508948.79697,4721943423.74895,1128.9444947694,2174.22155172044,1616.35739727267,2959.5991314062,5675.25832759174,4253.12771339303,15490.7688861864,29833.4982110405,22178.786463495,5703019.62967209,7697655.84344128,6687484.40529448,5189747.8630016,7004866.81753156,6085610.80881797,981632.253757309,1324959.01205233,1151083.25326131,1994033.0478267,4533888.93122021,2921348.60255314,145322.201129708,330423.169205068,212903.597386674,1.46660816972131e-09,3.81240411729996e-09,2.4169886601799e-09
2034,"a2",148.516827922368,286.002459500406,213.535444252825,23852040.9217462,32194313.5569809,27969420.0715551,4510492488.96721,5354746212.62409,4927179024.031,1196.64707177143,2303.76108937184,1712.78365684901,2037.86799768651,3924.37185488613,2930.0184652615,16419.7472178908,31610.9700430735,23501.8957116265,6038491.37259398,8150459.12834959,7080865.84090003,5887529.08827913,7946697.65014085,6903844.19487753,1039375.32750774,1402897.77746717,1218794.03286492,1957882.05199571,4474791.55629179,2876708.33635549,142687.569626024,326116.239279836,209650.280321579,1.4681959051965e-09,3.81512690376206e-09,2.4188901404624e-09
